"Menurut saya, tentang era munculnya big data, robotic  dan kecerdasan buatan tersebut akan lebih mempercepat pekerjaan yang akan dilakukan. Tetapi, daya tahan yang digunakan pada robot bisa trouble dalam wktu yang singkat. Sehingga kurang efisien apabila menggunakan robotic tersebut.","Iya, hal itu akan berdampak terutama pada angka pengangguran di Indonesia. Karena tenaga kerja manusia sudah digantikan oleh robot. Dan bisa mengurangi pendapatan yang diperoleh oleh rakyat.","Bisa jadi, karena hal itu dibuktikan dengan adanya aplikasi yang digunakan untuk membuat jurnal, buku besar, laporan keuangan, dll. Oleh karena itu , mungkin nanti juga bisa adanya robot yang mengerjakan job desk orang akuntansi ","Iyaa, mungkin juga karena keefektifan waktu, kemudahan dalam menggunakan robot, hemat uang yang seharusnya membayar karyawan tiap bulan ini hanya biaya pemeliharaan robot yang mungkin 1 tahun sekali, dan lain sebagainya.","Iyaa, seperti kata diawal karena lebih efektif wktu yang digunakan sehingga akan tergeser oleh peranan robotic dan kecerdasan buatan"
"Dengan munculnya big data, robotic dan kecerdasan buatan akan membuat pekerjaan manusia lebih ringan dan praktis, tapi disamping itu akan mempersempit lapangan pekerjaan bahkan menambah populasi pengangguran. Karena pekerjaan yang biasa dikerjakan oleh manusia tergantikan oleh robot yang mana penyelesaiannya lebih cepat dari manusia.","Menurut saya sangat berdampak, karena akan banyak pekerja yang akan digantikan oleh robot/mesin. Sehingga berdampak pada lapangan pekerjaan dan ekonomi masyarakat.","Iya, karena sudah banyak sistem yang dapat menghitung bahkan menyusun laporan keuangan secara efektif dan efisien. Seperti mencatat transaksi dan menyusun laporan keuangan tergantikan oleh scan barcode. ","Iya, Karena akan membuat pekerjaan semakin efektif dan efisien","Hal itu mungkin saja terjadi karena semakin berkembangnya teknologi maka semua kegiatan manusia akan tergantikan oleh robot/mesin. Tetapi bersikaplah positif terhadap perubahan yang terjadi, jangan memandang perubahan sebagai ancaman, tetapi peluang. Karena hal ini akan menumbuhkan peluang-peluang bisnis yang belum ada sebelumnya."
kita harus lebih meningkatkan kualitas diri,"ya, tentu",mungkin saja,mungkin saja,mungkin saja
"Hal tersebut merupakan kejadian yang tidak bisa kita ubah, tapi bisa kita ikuti",Tentu,Bisa jadi,Mungkin ,Iya
Sebagai mahasiswa perlu meningkatkan kreatifitas dan keterampilan dengan menerapkan soft skill dan hard skill. ,Iya,Bisa jadi,Bisa jadi,Bisa jadi
"Kurang suka, Karena bakal banyak perusahan yang lebih memilih menggunakan robot dari pada manusia","Sangat berdampak, terutama pada sdm yg kebanyakan akan mungkin di PHK","Bisa jadi, tapi sepertinya juga tidak karena masih perlu di cek oleh manusia yg berkompeten",Bisa jadi,Mungkin
Baik karna pemanfaatkan teknologi modern namun masih mengandalkan manusia sebagai komponen utama ,Iya berdampak,Bisa jadi ,Iya ,Bisa jadi 
"Sangat keren, tetapi kita harus lebih cerdas daripada kecerdasan buatan tersebut. ",Mungkin sebagian besar bidang profesi akan tergantikan oleh robot. Tetapi ada beberapa profesi yang akan tetap ada seperti presiden dan wakilnya.,Iya,Iya,Iya
di era society 5.0 ini banyak teknologi terbarukan yang biasanya menggunakan kemampuan SDM tetapi malah digantikan dengan teknologi mesin.,"dengan munculnya era ini, pengaruhnya dalam lingkup SDM, menurut saya ada bagus dan tidaknya. bagus dalam artian, teknologi baru akan memudahkan manusia dalam melakukan aktivitas nya. sedangkan tidak bagusnya dalam artian SDM akan malas, dan tidak mengasah atau mengimprove kemampuan dalam dirimya sendiri, sehingga mengakibatkan SDM tidak berkompeten dalam berbagai bidang.","iya karena seiring berjalannya waktu banyak aplikasi atau sistem dalam bidang profesi akuntansi, yang secara otomatis melakukan proses akuntansi, seperti dalam pembuatan laporan keuangan.","iya, karena para akuntan lebih baik menggunakan teknologi baru, tetapi dalam sistem atau teknologi tersebut, pasti ada SDM yang saling berinteraksi atau berkesinambungan didalamnya, meskipun adanya sistem kalau tidak dikelola dgn baik oleh para akuntan, sistem tersebut akan beroperasi dan tidak bermanfaat.","menurut saya, dengan adanya aplikasi atau sistem dapat membantu para akuntan dalam pengelolaannya, bidang akuntansi sendiri masih diperlukannya adanya SDM karena untuk proses pengendalian, relevansi, dan pengecekan benar tidaknya. dalam rentang waktu tahun mendatang, profesi akuntansi peranan akuntan tidak tergeser, melainkan SDM nya sendiri harus pintar pintar dalam mengikuti perkembangan IPTEK, serta mengasah kemampuan accounting dengan teknologi yang baru."
Menurut saya society 5.0 adalah era yang akan memungkinkan manusia menggunakan ilmu pengetahuan berbasis teknologi modern seperti Al dan robot yang akan mempermudah manusia menyelesaikan pekerjaan. ,"Di era society 5.0 ada dampak positif dan dampak negatif nya, dimana dampak positif nya yaitu bisa memudahkan manusia untuk menyelesaikan pekerjaan dan bisa memenuhi kebutuhan manusia secara mudah, namun dampak negatif nya yaitu akan ada banyak tenaga kerja yang kehilangan pekerjaan nya karena diganti dengan robot sehingga akan menimbulkan adanya banyak pengangguran. ",Menurut saya setelah melihat berita yang beredar kemungkinan profesi akuntansi juga termasuk ke salah satu bidang yang terkena disrupsi. ,"Iya, di era tersebut profesi akuntansi akan lebih banyak menggunakan teknologi robotic, dimana tenaga kerja manusia untuk menyusun laporan keuangan akan digantikan oleh tenaga kerja mesin melalui aplikasi yang canggih. ","Tidak, karena yang akan menggunakan teknologi robotic itu cuma beberapa fungsi akuntansi, sedangkan fungsi profesi akuntansi ada banyak. "
"Dalam segi kepraktisan sangat menguntungkan karena kita bisa melakukan semua aktivitas dengan lebih mudah lagi
Tapi dalam segi kemanusiaan akan merugikan karna tenaga manusia akan digantikan oleh robot. ","Sangat berdampak, membuat lebih efisien, fleksibel, berkelanjutan dan meningkatkan kesejahteraan","Iya, profesi akuntansi sampai saat ini masih sangat dibutuhkan","Iya, karna 5 tahun kedepan semua pekerjaan yang biasa dilakukan oleh manusia akan digantikan oleh robot. ","Iya, namun ilmu akuntansi masih sangat dibutuhkan sampai saat ini"
Adanya society 5.0 dapat membuat pengembangan dan kemajuan dalam suatu negara namun untuk menghadapi tantangan tersebut diperlukan kerja sama baik antar pemerintah maupun masyarakat di dalam negara tersebut.,"Sangat berdampak pada semua bidang baik secara industri, pendidikan dan pemerintah. Dengan adanya society 5.0 dapat meningkatkan efesiensi, produktivitas maupun kualitas layanan dengan memanfaatkan teknologi seperti big data, robotic dan kecerdasan buatan.","profesi akuntansi salah satu bidang profesi yang terkena dampak gangguan dari Society 5.0. Akuntan perlu beradaptasi dengan perubahan yang dibawa oleh kemajuan teknologi dan memperluas jangkauan mereka agar tetap relevan di masa depan. Untuk beradaptasi dengan Society 5.0, akuntan perlu memperluas kompetensi, visi, dan pemahaman terhadap perubahan, serta mempertahankan nilai dan etika yang baik.","Melihat dari disrupsi tersebut nanti pasti akan banyak menggunakan teknologi robotic, big data dan kecerdasan buatan dalam aktifitasnya karena akuntan dapat mengelola transaksi dengan cepat dan akurat.","Akan tergantikan karena akuntansi mungkin akan tertipu oleh robot yang menggunakan algoritma dalam lima tahun ke depan. Namun, akuntansi perlu beradaptasi dengan Society 5.0 dan memperluas kompetensinya agar tetap relevan di masa depan. Akuntan juga harus menyadari perkembangan teknologi dan memanfaatkannya untuk memudahkan pekerjaannya."
"Kurang baik, karna bisa menggantikan peran manusia dalam melakukan pekerjaan",Berdampak karena pekerjaan bisa di ambil alih oleh society 5.0,Bisa jadi,Iyah,Tidak juga karna bisa jadi terjadi kesalahan
Saya kurang setuju karena banyak pekerja/karyawan akan di pecat dan angka pengangguran akan semakin naik karena datangnya robotic/kecerdasan buatan ini,Bisa jadi,Ya,Bisa jadi,Bisa jadi
Cukup baik,Tidak pada semua profesi,Kemungkinan iya tapi kita sebagai calon akuntan tidak akan terus bergantung pada hal tersebut ,Kemungkinan iya,Tidak
Sangat miris karna dimana pegawai atau pekerja akan digantikan oleh robotic tersebut dimana akan banyak ribuan atau miliyran orang pengangguran ,Iya berdampak ,Iya ,"Iya karena semakin teknologi canggih akan lebih banyak perusahaan atau pekerjaan yang dialihkan dengan teknologi robotic . Di beberapa tahun terakhir, berbagai media menyajikan informasi melalui tentang profesi dan pekerjaan dimana manusia memiliki peran yang semakin berkurang. Alasan utamanya adalah terkait dengan perkembangan teknologi informasi, robot, komputerisasi, dan otomatisasi lainnya. ",Iya bakal tergeser . Diluar negeri saja lebih banyak menggukanan teknologi robotic . Contoh diindonesia iya pabrik pocari sweet yang dimana mereka menggunakan atau memakai teknologi robotic . 
Menurut saya sangat baik untuk masyarakat agar lebih maju dalam dunia teknologi dengan menyeimbangkan kemajuan teknologi dan penyelesaian masalah ,Menurut sayaa sangat berdampak bagi semua profesi karena mempunyai manfaat secara keseluruhan ,"Iya,karen disrupsi sangat berpengaruh pada bisa akuntansi yang dapat menghilangkan para pekerja akuntan akibat munculnya disrupsi yang berbasis digital ","Iya, lebih membuat para pekerja lebih mudah mengerjakan pekerjaan dengan cepat ","Iya, karena teknologi buatan ini dapat membuat para pekerja akuntansi kehilangan pekerjaan karena adanya alat robotic"
Menurut saya society 5.0 dapat membantu manusia dalam meningkatkan kepekaan terhadap perubahan dan kemajuan teknologi yang ada. ,Berdampak,Tidak,Tidak,Tidak
"Kemajuan teknologi ini sangat memberikan kemudahan bagi kita, yang mana teknologi saat ini dapat bekerja secara cepat dan efisien sehingga tidak banyak waktu yang dikeluarkan. Namun perlu juga dalam mewaspadai era ini terlebih tantangan yang dihadapi dalam hal keamanan data. Dalam menghadapi era seperti ini, perlu bagi kita untuk mempertimbangkan hal-hal yang baik dan bijak dalam menggunakan teknologi. Sehingga harapannya dengan adanya kemajuan teknologi ini tidak merusak keberagaman, moral, keadilan dan lain sebagainya. ","Ya. Karena dengan kemajuan teknologi ini dapat terjadi perubahan akan peran dan tugas. Tugas yang biasanya dikerjakan oleh manusia secara manual dapat dikerjakan oleh kecerdasan buatan secara otomatis. Sedangkan untuk tenaga kerja manusia saat ini yang masih dibutuhkan adalah tugas yang berfokus pada pemikiran yang kritis, pengambilan keputusan, dan lain sebagainya. ","Ya, profesi akuntansi merupakan salah satu bidang profesi yang terkena disrupsi. Hal ini karena dengan adanya kemajuan teknologi menghadirkan tantangan dan peluang baru. Oleh karena itu perlu bagi seorang akuntan dalam mengembangkan keterampilan baru, memanfaatkan teknologi, dan menjadi lebih kritis serta strategis dalam menghadapi tantangan dan memanfaatkan peluang yang dihadapi. ","Tentu saja iya. Dengan adanya kemajuan teknologi dapat mengubah cara kerja dalam bidang akuntansi, yang memungkinkan untuk dapat mengambil keputusan dengan lebih tepat. Sehingga perlu adanya pemanfaatan teknologi bagi seorang akuntan untuk tetap relevan dan memberikan nilai tambah untuk kinerja yang baik. ","Tentu saja iya, karena dengan seiring berjalannya waktu, pengolahan data, penyusunan laporan keuangan, penginputan dapat dikerjakan oleh kecerdasan buatan (AI) dengan cepat dan akurat. Namun pergeseran tersebut tidak sepenuhnya, karena masih terdapat aspek yang membutuhkan seorang akuntan, seperti pengambilan keputusan yang strategis, kemampuan berpikir secara kritis, interaksi dengan klien, serta pemahaman konteks bisnis. "
Menurut saya sangat baik dengan adanya society 5.0. karena dengan adanya tersebut dapat memudahkan kita dalam menyimpan data dalam jumlah besar misalnya.,Menurut saya tidak semua bidang. Misalnya pada bidang akuntansi. Bahwa beberapa pekerjaan di bidang akuntansi tidak semuanya dilakukan oleh kecerdasan buatan. Misalnya pada analisis data keuangan. Hal ini juga menggunakan tenaga manusia,,,
Munculnya seperti di atas membuat pekerjaan manusia akan tergantikan jika tidak dapat beradaptasi.,Iya,Tidak ,Iya,Iya
Iya,Iya,Tidak,Iya,Mungkin
"menurut pendapat saya terkait ini, kurang setuju karena akan banyak lapangan pekerjaan yang tergantikan oleh hal tersebut dan merugikan orang2 yang kesulitan ekonomi",setuju,iyaa,iya setuju,setuju
Negatif ,Netral ,Positif ,Positif ,Positif 
Pendapat saya mengenai muncul robotik dan segala fungsnya merupakan suatu hal yang baik karena dapat membantu memperlancar keseluruhan kegiatan dalam dunia akuntansi,Menurut saya munculnya society 5.0 tentu sangat berdampak terhadap semua bidang.,Iya menurut saya jelas sangat berpengaruh karena munculnya era ini tentu menawarkan hal yang lebih efisien terutama dalam melakukan pengelolaan keuangan ,"Jika di tinjau dari segi perusahaan 2 besar tentu pasti lebih banyak di gunakan,,namun sebuah alat tentu mempunyai kekurangan,,,nya masing-masing.",Iya tentu akan menggeser tapi tidak akan menghilangkan profesi akuntansi sendiri 
Menurut saya hal ini sangat berpengaruh pada kinerja atau profesi akuntansi ke depann hal ini akan banyak mebuat perubahan yang signifikan bagi para akuntan,Menurut saya sangat berpengaruh karena hal ini bisa menggeserkan posisi akuntan yang akan digantikan oleh robot masa depan,Tidak bisa,"Mungkin sebagian akan seperti itu tapi kembali ke diri kita masing"" semakin kita yakin aku kemampuam kita maka kita tidak akan tergantikan",Seperti yang sudah saya jelaskan dipertanyaan ke empat bahwa hal itu tergantung kitaaa bagaimana kita mengembangkan ilmu dalam penerapan dalam bidang akuntansi
"Negatif, karena kemunculan tersebut sangat berdampak pada kemungkinan punahnya profesi akuntansi",Negatif,"Negatif, karena memang sudah banyak perusahaan yang menggunakan big data, robotic, dan kecerdasan buatan.",Negatif,Negatif
"Menurut saya, adanya society 5.0 sangat berpengaruh terutama dalam bidang akuntansi karena peran manusia bisa tergantikan dan lapangan pekerjaan akan semakin berkurang yang menyebabkan banyaknya pengangguran ","Menurut saya munculnya society 5.0 berdampak pada semua bidang profesi pabrik"" besar sudah banyak yang menggunakan robot dalam proses produksi, adanya aplikasi"" administrasi, marketplace dan e-commerce juga memengaruhi semua bidang profesi ","Menurut saya iya, karena pembukuan saat ini tidak perlu ribet dilakukan secara manual karena sudah banyak aplikasi akuntansi yang memudahkan dalam pembukuan selain itu data juga tersimpan lebih aman dan mudah ditelusuri 5 10 atau 20 tahun yang lalu","Menurut saya iya karena data lebih rapi, aman dan tersambung satu sama lain","Menurut saya iya, akan tetapi kalau yang audit menurut saya masih bisa bertahan lebih lama "
"Negatif, karena mengikuti perkembangan teknologi saat ini dan untuk masa yang akan datang",Negatif,"Positif, karena sebaik apapun teknologi yang akan datang, SDM juga memiliki peran yang penting","Negatif, ","Positif, karena untuk bisa mengolah data keuangan dibutuhkan seorang akuntan "
Saya sangat setuju jika ada perubahan dari robotic dan sangat apresiasi sekali,Kalo menurut saya tidak berdampak apa apa namun adanya robotic kita bisa mempelajari hal hal yang baru dari robotic,Ya sala satunya dan itu yang perlu ditingkatkan agar perubahan semakin membaik,Jika memang adanya robotic yang membuat kita akan adanya perubahan di masa depan makan saya akan mendukung adanya robotic,"Ya kalo menurut saya,tidak ada tergeser peranannya dan itu adanya robotic kita perlu belajar dua duanya agar pengetahuannya semakin meningkat"
